/* DATA DESCRIPTION:
Citation:	GTN-P (2015): Global Terrestrial Network for Permafrost metadata for permafrost boreholes (TSP). doi:10.1594/PANGAEA.842820, 
	In Supplement to: Biskaborn, Boris Kolumban; Lanckman, Jean-Pierre; Lantuit, Hugues; Elger, Kirsten; Streletskiy, Dmitry A; Cable, William L; Romanovsky, Vladimir E (2015): The new database of the Global Terrestrial Network for Permafrost (GTN-P). Earth System Science Data, 7(2), 245-259, doi:10.5194/essd-7-245-2015
Project(s):	Changing Permafrost in the Arctic and its Global Effects in the 21st Century (PAGE21) (URI: http://www.page21.eu)
	Global Terrestrial Network for Permafrost (GTN-P) (URI: http://gtnp.arcticportal.org)
Coverage:	MEDIAN LATITUDE: 53.120709 * MEDIAN LONGITUDE: -8.957127 * SOUTH-BOUND LATITUDE: -77.851600 * WEST-BOUND LONGITUDE: -170.498000 * NORTH-BOUND LATITUDE: 82.500000 * EAST-BOUND LONGITUDE: 171.944700
	MINIMUM ELEVATION: -20.0 m * MAXIMUM ELEVATION: 5069.0 m
Parameter(s):	Identification (ID) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: Borehole ID
	Name (Name) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: of borehole
	Permafrost Zone (Permafrost Zone) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348)
	Country (Country) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348)
	Latitude of event (Latitude)
	Longitude of event (Longitude)
	Borehole depth [m] (BHD) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348)
	Vegetation type (Vegetation type) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * METHOD: Visual description * COMMENT: raw
	Vegetation type (Vegetation type) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: standardized
	Slope [deg] (Slope) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: standardized
	Aspect [deg] (Aspect) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: standardized
	Slope [deg] (Slope) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * METHOD: Calculated with Digital Elevation Model (DEM)
	Aspect [deg] (Aspect) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * METHOD: Calculated with Digital Elevation Model (DEM)
	Comment (Comment) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: Possible source of heat distrurbance at site 1
	Comment (Comment) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: Possible source of heat distrurbance at site 2
	Accessibility (Accessibility) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: of site
	Completeness [%] (Completeness) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: of filled in metadata fields
	Principle investigator (PI) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: Name and e-mail of the responsible person
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	11360 data points
*/
ID	Name	Permafrost Zone	Country	Latitude	Longitude	BHD [m]	Vegetation type (Visual description)	Vegetation type (standardized)	Slope [deg] (standardized)	Aspect [deg] (standardized)	Slope [deg] (Calculated with Digital Eleva...)	Aspect [deg] (Calculated with Digital Eleva...)	Comment (Possible source of heat distr...)	Comment (Possible source of heat distr...)	Accessibility	Completeness [%]	PI
285	Jean Marie Ck A 85-12A-T4	Sporadic	Canada	61.1925	-120.7060	12.00		Coniferous Forest	0.0		0.0	-1.0	BH off ROW, 19.17m west of pipeline		helicopter	69	Margo Burgess (mburgess@nrcan.gc.ca)
286	Moraine South 85-11-T4	Sporadic	Canada	61.2820	-120.8010	12.00		Coniferous Forest	0.0		0.5	107.9	BH off ROW, 21.45m west of pipeline		helicopter	66	Margo Burgess (mburgess@nrcan.gc.ca)
287	Norman Wells (van Everdingen BH)	Discontinuous	Canada	65.4600	-127.3830	30.00		Coniferous Forest			6.4	204.7			road	57	Margo Burgess (mburgess@nrcan.gc.ca)
288	Kee Scarp, near Norman Wells, NWT	Discontinuous	Canada	65.3000	-126.7300	45.00		Deciduous Forest			14.0	334.4	Natural heat island, 300 m above floor of an Arctic valley. In winter several degrees warmer than the valley bottom and slightly warmer than the valley top some 500 m higher		Accessible by offroad vehicles, with a normal vehicular fine-weather road to within 400m.	64	Barry Goodison
289	Wrigley KP313 T6	Discontinuous	Canada	63.4300	-123.7000	20.00		Coniferous Forest			4.8	205.1	adjacent to pipeline right-of-way		helicopter	61	Sharon Smith (ssmith@nrcan.gc.ca)
290	Police Island PI-01	Discontinuous	Canada	64.8342	-125.0147	12.90	Recovering burn (burnt black spruce forest)	Coniferous Forest			0.1	302.3			Helicopter in summer, winter road	69	Sharon Smith (ssmith@nrcan.gc.ca)
291	Police Island PI-02	Discontinuous	Canada	64.8333	-125.0139	19.50	Unburnt, black spruce forest with moss and lichen ground cover	Coniferous Forest			0.0	-1.0			Helicopter in summer, winter road	69	Sharon Smith (ssmith@nrcan.gc.ca)
292	Old Fort Point OFP-01	Discontinuous	Canada	64.6523	-124.8378	20.00	Open mixed spruce, pine deciduous forest adjacent to open, low lying fen	Deciduous Forest			0.7	289.0	natural: Adjacent to low lying fen		Helicopter in summer, winter road	71	Sharon Smith (ssmith@nrcan.gc.ca)
293	Little Smith LS-02	Discontinuous	Canada	64.4278	-124.7325	20.00	Tamarack, birch, poplar, and pine forest transition to spruce	Deciduous Forest			0.7	59.4			Helicopter in summer, winter road	69	Sharon Smith (ssmith@nrcan.gc.ca)
294	Saline River SR-01	Discontinuous	Canada	64.2897	-124.4853	20.00		Other			0.5	352.4				38	Sharon Smith (ssmith@nrcan.gc.ca)
295	Saline River SR-02	Discontinuous	Canada	64.2879	-124.4853	20.40	Burnt black spruce forest	Other			0.6	351.7	Other natural disturbance: burnt		Helicopter in summer, winter road	71	Sharon Smith (ssmith@nrcan.gc.ca)
296	River Between Two Mountains RBTM-01	Discontinuous	Canada	62.9470	-123.2048	20.60	Dense black spruce forest	Coniferous Forest			0.6	6.2	anthropogenic: trees cleared		Helicopter in summer, winter road	66	Sharon Smith (ssmith@nrcan.gc.ca)
297	River Between Two Mountains RBTM-02	Discontinuous	Canada	62.9310	-123.1798	12.50	Dense black spruce forest	Coniferous Forest			3.0	44.3	anthropogenic: Some trees cleared above borehole		Helicopter in summer, winter road	71	Sharon Smith (ssmith@nrcan.gc.ca)
298	Willow Lake River WLR-01	Discontinuous	Canada	62.7134	-123.0844	3.70	Open mixed forest	Coniferous Forest			2.5	324.8			Helicopter in summer, winter road	66	Sharon Smith (ssmith@nrcan.gc.ca)
299	Oscar Creek OC-01	Discontinuous	Canada	65.4366	-127.4382	18.90	Peat cover with dense-forested birch and black spruce	Deciduous Forest			0.5	127.7	anthropogenic: Trees cut down - small area around borehole		Winter: road, summer: helicopter	73	Sharon Smith (ssmith@nrcan.gc.ca)
300	Elliot Creek EC-01	Discontinuous	Canada	65.5204	-127.6214	21.30	Peat cover on edge of open, mature black spruce forest	Coniferous Forest			0.7	158.5			Winter: road, summer: helicopter	66	Sharon Smith (ssmith@nrcan.gc.ca)
301	Elliot Creek EC-02	Discontinuous	Canada	65.5227	-127.6219	12.20	Peat cover on edge of dense, mature black spruce forest	Coniferous Forest			0.3	278.6			Winter: road, summer: helicopter	69	Sharon Smith (ssmith@nrcan.gc.ca)
302	Hanna River HR-01	Discontinuous	Canada	65.6697	-127.8335	20.00	Boggy burnt area	Other			0.1	83.7	Natural: Recent fire, vegetation removed		Winter: road, summer: helicopter	71	Sharon Smith (ssmith@nrcan.gc.ca)
303	Gibson Lake GL-01	Discontinuous	Canada	65.7473	-127.8881	21.30	Recovering burnt area with peat & shrubs	Other			3.2	168.0	Natural: Recovering burnt area		Winter: road, summer: helicopter	71	Sharon Smith (ssmith@nrcan.gc.ca)
304	Jackfish Creek JF-02	Continuous	Canada	66.2849	-128.4694	21.30		Coniferous Forest			0.9	283.8	Anthropogenic: At the edge of cutline, trees removed nearby but not directly above hole		Winter: road, summer: helicopter	69	Sharon Smith (ssmith@nrcan.gc.ca)
305	Fort Good Hope South 1 FGHS-01	Continuous	Canada	66.2098	-128.4958	10.20	Dense shrub and open black spruce	Coniferous Forest			0.1	127.5	anthropogenic: near winter road		Winter: road, summer: helicopter	71	Sharon Smith (ssmith@nrcan.gc.ca)
306	Fort Good Hope South FGHS-02	Continuous	Canada	66.2092	-128.4957	5.10	Peat plateau, lichen, open black spruce	Coniferous Forest			0.1	134.7	anthropogenic: near winter road		Winter: road, summer: helicopter	69	Sharon Smith (ssmith@nrcan.gc.ca)
307	Snafu Creek SC-01	Discontinuous	Canada	66.0019	-128.3505	19.80	Peat bog, open black spruce forest, and lichen cover	Coniferous Forest			0.6	26.0			Winter: road, summer: helicopter	69	Sharon Smith (ssmith@nrcan.gc.ca)
308	Chick Lake CL-01	Discontinuous	Canada	65.8958	-128.2839	21.30	Peat and organic soil with open black spruce forest and shrubs	Coniferous Forest			0.2	178.2	Anthropogenic: Trees cleared above borehole		Winter: road, summer: helicopter	73	Sharon Smith (ssmith@nrcan.gc.ca)
309	Vermillion Creek VC-01	Discontinuous	Canada	65.0981	-126.1373	8.20	NW side of creek, on top of ridge in black spruce forest	Coniferous Forest			1.9	354.3	Near winter road, coniferous trees cleared above borehole		Winter: road, summer: helicopter	71	Sharon Smith (ssmith@nrcan.gc.ca)
310	Vermillion Creek VC-02	Discontinuous	Canada	65.0954	-126.1268	5.50	SE side of creek on plateau in area of burnt black spruce	Coniferous Forest			0.5	41.9	Fire in past, burnt black spruce		Winter: road, summer: helicopter	71	Sharon Smith (ssmith@nrcan.gc.ca)
311	Ebbutt Hill EH-01	Discontinuous	Canada	62.3166	-122.4051	16.00	Dense black spruce, Labrador tea and cloudberry-lichen bog	Coniferous Forest			1.3	347.3				42	Sharon Smith (ssmith@nrcan.gc.ca)
312	Trail River TR-01	Discontinuous	Canada	62.0892	-121.7600	12.20	Black spruce and tamarack forest with understory of sphagnum and feather moss	Coniferous Forest			0.5	333.7			Winter: road, summer: helicopter	66	Sharon Smith (ssmith@nrcan.gc.ca)
313	Harris River HAR-01	Discontinuous	Canada	61.8771	-121.2898	16.00	Predominately Birch	Deciduous Forest			0.0	44.8	anthropogenic: Some trees cleared above borehole		Winter: road, summer: helicopter	69	Sharon Smith (ssmith@nrcan.gc.ca)
314	Manners Sources MS-01	Discontinuous	Canada	61.6266	-121.1058	16.00	Thermokasted shrub fen	Coniferous Forest			1.0	213.7	natural: thermokarst		Winter: road, summer: helicopter	66	Sharon Smith (ssmith@nrcan.gc.ca)
315	Manners Sources MS-02	Discontinuous	Canada	61.6266	-121.1044	16.00	Pine Forest	Coniferous Forest			1.0	213.7			Winter: road, summer: helicopter	64	Sharon Smith (ssmith@nrcan.gc.ca)
316	Jean-Marie Creek JMC-01	Sporadic	Canada	61.4394	-120.9478	8.50	Poorly drained shrub fen	Other			0.7	147.6	Natural: Fen		Winter: road, summer: helicopter	69	Sharon Smith (ssmith@nrcan.gc.ca)
317	Jean-Marie Creek JMC-02	Sporadic	Canada	61.4401	-120.9485	10.00	Sandy ridge with spruce pine forest	Coniferous Forest			0.9	154.1	Natural: Fen		Winter: road, summer: helicopter	69	Sharon Smith (ssmith@nrcan.gc.ca)
318	Trout River	Sporadic	Canada	61.0195	-120.5885	7.20	Peatland with scattered spruce and sphagnum ground cover	Forest Tundra			0.8	74.2			Winter: road, summer: helicopter	64	Sharon Smith (ssmith@nrcan.gc.ca)
319	Trout Road Crossing TRC	Sporadic	Canada	60.8342	-120.4847	12.00	Dry peatland vegetation consisting of black spruce tamarack and feathermoss	Coniferous Forest			0.8	147.7			Winter: road, summer: helicopter	66	Sharon Smith (ssmith@nrcan.gc.ca)
320	Steep Creek Top Steep-02	Discontinuous	Canada	64.1812	-124.3748	28.30	Mixed, white spruce, jackpine, aspen, birch	Other			0.2	124.2	Anthropogenic: At edge of cleared pipeline right-of-way		Winter: road, summer: helicopter	69	Sharon Smith (ssmith@nrcan.gc.ca)
321	84-4B	Discontinuous	Canada	62.0698	-121.9860	18.00		Deciduous Forest			1.6	344.1				40	Sharon Smith (ssmith@nrcan.gc.ca)
322	Fox Lake	Sporadic	Canada	61.1690	-135.3844	6.30		Forest Tundra			0.8	353.4				33	Sharon Smith (ssmith@nrcan.gc.ca)
323	Sulphur Lake	Sporadic	Canada	60.9500	-137.9833	3.50		Coniferous Forest			2.6	16.0				35	Sharon Smith (ssmith@nrcan.gc.ca)
324	Mayo	Discontinuous	Canada	63.6167	-135.8667	36.00		Coniferous Forest	0.0		1.0	201.6	Lake		River and foot	76	Chris R. Burn (crburn@ccs.carleton.ca)
325	Palsa 25, Wolf Creek	Sporadic	Canada	60.4950	-135.2225	6.90	Scrub birch, willow, grasses, mosses. Most of the vegetation is approx. 1 m tall	Shrub Tundra			8.8	291.6	fen		helicopter	66	Antoni Lewkowicz (alewkowi@uOttawa.ca)
326	Wolf Creek Aggradational Permafrost Mound (APM)	Sporadic	Canada	60.4814	-135.1935	15.30	Scrub birch, willow, grasses, fireweed, coltsfoot, mosses and lichen. Vegetation reaches a height of 92 cm and organic mat is 14.6cm thick	Shrub Tundra	0.0		12.9	285.7	Lake		helicopter	73	Antoni Lewkowicz (alewkowi@uOttawa.ca)
327	60-Mile	Discontinuous	Canada	63.9095	-140.8104	38.30		Other	5.0	0.0	4.6	114.6	anthropogenic: trenching (appr. 6 x 100 m)	anthropogenic: small road	Road	73	Antoni Lewkowicz (alewkowi@uOttawa.ca)
328	Red Creek	Continuous	Canada	65.1531	-138.3654	7.20	few black spruce nearby, cotton grass, dwarf birch, blueberries, caribou lichens, bog rosemary, cloudberry, low bush cranberries, Labrador tea, alpine bearberry, sphagnum moss	Forest Tundra	3.0	0.0	5.1	81.4	small shallow pond	small river	road	80	Antoni Lewkowicz (alewkowi@uOttawa.ca)
329	Carmacks	Discontinuous	Canada	62.3247	-136.6717	30.14	White and black spruce, Larch, mountain alder, Labrador tea, low bush cranberry, lichens, fungi, feather moss, wild rose	Coniferous Forest	10.0	270.0	13.0	145.5	Anthropogenic: borehole drilled for mineral exploration, all vegetation removed		Road - accessible with 4x4 vehicle.	71	Antoni Lewkowicz (alewkowi@uOttawa.ca)
330	Alpine Burwash	Sporadic	Canada	61.4517	-139.4125	42.90		Tundra			20.5	14.5	anthropogenic: borehole drilled for mineral exploration, roads cut above hole, vegetation removed	anthropogenic: slope used to be 25°, now flat	road	71	Antoni Lewkowicz (alewkowi@uOttawa.ca)
331	Takhini River Valley	Sporadic	Canada	60.9000	-135.5000	16.50		Coniferous Forest	0.0		0.6	0.7			road	71	Chris R. Burn (crburn@ccs.carleton.ca)
332	Mt McIntyre	Sporadic	Canada	60.6222	-135.1433	29.50		Shrub Tundra			2.2	190.0				38	Antoni Lewkowicz (alewkowi@uOttawa.ca)
333	Dawson	Discontinuous	Canada	64.0836	-139.4431	3.75		Forest Tundra			4.0	200.8				38	Antoni Lewkowicz (alewkowi@uOttawa.ca)
334	Old Crow	Continuous	Canada	67.5762	-139.8160	20.00		Coniferous Forest			3.3	267.9	River		River	64	Chris R. Burn (crburn@ccs.carleton.ca)
335	Pelly Crossing	Discontinuous	Canada	62.8200	-136.5700	2.00		Deciduous Forest			1.1	51.9				33	Panya S. Lipovsky (panya.lipovsky@gov.yk.ca)
336	Whitehorse	Sporadic	Canada	60.5920	-134.9050	5.00		Coniferous Forest			2.8	184.2				38	Panya S. Lipovsky (panya.lipovsky@gov.yk.ca)
337	Carmacks*	Discontinuous	Canada	62.0860	-136.2940	2.00		Deciduous Forest			1.6	68.2				33	Panya S. Lipovsky (panya.lipovsky@gov.yk.ca)
338	MacMillan Pass	Discontinuous	Canada	63.2181	-130.5833	5.00		Tundra			30.1	320.8				33	Sharon Smith (ssmith@nrcan.gc.ca)
339	Sheldon Lake	Discontinuous	Canada	62.6167	-132.2500	2.60		Other			13.8	168.0				35	Sharon Smith (ssmith@nrcan.gc.ca)
340	Summit Lake A	Sporadic	Canada	58.6333	-124.6333	2.50		Other			12.9	112.0				35	Sharon Smith (ssmith@nrcan.gc.ca)
341	Tuchitua km 161	Discontinuous	Canada	61.3171	-129.6031	4.40		Forest Tundra			3.4	341.2				40	Sharon Smith (ssmith@nrcan.gc.ca)
342	Billy Creek North BCN-01	Continuous	Canada	62.7051	-127.4736	19.80	Peat cover with dense-forested black spruce and mixed shrub	Coniferous Forest			21.9	31.0			Helicopter in summer, winter road	69	Sharon Smith (ssmith@nrcan.gc.ca)
343	Northern Dancer	Sporadic	Canada	60.0081	-131.5997	26.80	Alpine tundra, Vegetation: stiff club moss and others, lichens, very small grasses and sedges, tussocks with taller vegetation - different species than other parts of the Yukon	Tundra	8.0	135.0	14.7	352.5	anthropogenic: drilling for mineral exploration in area	anthropogenic: old road that has become re-vegetated	road	76	Antoni Lewkowicz (alewkowi@uOttawa.ca)
344	Ross River	Discontinuous	Canada	61.9793	-132.4500	14.00		Coniferous Forest			1.4	158.5				38	Panya S. Lipovsky (panya.lipovsky@gov.yk.ca)
345	Watson Lake	Sporadic	Canada	60.1500	-128.8800	3.00		Coniferous Forest			1.8	32.7				35	Panya S. Lipovsky (panya.lipovsky@gov.yk.ca)
346	Marmot Basin	Isolated Patches	Canada	52.7981	-118.1161	17.10		Other								40	Sharon Smith (ssmith@nrcan.gc.ca)
347	Plateau Mountain	Isolated Patches	Canada	50.2508	-114.5192	30.00		Other								38	Sharon Smith (ssmith@nrcan.gc.ca)
348	Churchill RCT-1	Continuous	Canada	58.7583	-94.0562	15.00	Shrub Tundra; The climate/ecozone here is known as a special marine/Arctic tundra, because the sea breeze and the salt air are part of the stress complex	Shrub Tundra	0.0		1.7	320.7	Anthropogenic: Churchill airport terminal	Natural: Hudson's Bay	Road	83	Barry Goodison
349	Churchill RCT-2	Continuous	Canada	58.7351	-94.0810	15.00	The vegetation is a boreal forest/fen complex. Sedges and Labrador tea are common, with other very small shrubs. The nearest black spruce/larch patch is about 150m away to the southwest	Shrub Tundra	0.0		0.3	315.5	Anthropogenic heat/cold source are the Churchill airport main runway, located 700m East of the site, and a railroad, later road that runs by 40m North of the site	Anthropogenic: railway	Airport service road	80	Barry Goodison
350	York Factory 1TCT	Continuous	Canada	57.0000	-92.3000	15.00		Forest Tundra			0.5	91.3				38	Sharon Smith (ssmith@nrcan.gc.ca)
351	Wapusk National Park Peat Plateau	Continuous	Canada	57.7739	-93.3714	4.50		Tundra			0.0	-1.0				38	Sharon Smith (ssmith@nrcan.gc.ca)
352	Gemini E-10	Continuous	Canada	79.9900	-84.0700	876.00	Tundra	Tundra			2.2	355.1	no disturbance		Aircraft	61	Margo Burgess (mburgess@nrcan.gc.ca)
353	Pat Bay A-72	Continuous	Canada	77.3500	-105.4500	488.00	Tundra	Tundra			1.2	29.8			Aircraft	59	Margo Burgess (mburgess@nrcan.gc.ca)
354	Alert 1	Continuous	Canada	82.5000	-62.4167	60.96	Polar desert	Polar Desert		90.0	1.8	170.9			truck from CFS Alert	59	Margo Burgess (mburgess@nrcan.gc.ca)
355	Marryatt K-71	Continuous	Canada	82.5000	-62.4167	1028.00	Tundra	Tundra			1.8	170.9			Aircraft	57	Margo Burgess (mburgess@nrcan.gc.ca)
356	Alert 2	Continuous	Canada	82.5000	-62.4167	60.96	Polar desert	Polar Desert		90.0	1.8	170.9			Truck from CFS Alert	59	Margo Burgess (mburgess@nrcan.gc.ca)
357	Alert 3	Continuous	Canada	82.5000	-62.4167	67.30	Polar desert	Polar Desert		45.0	1.8	170.9	Truck from CFS Alert		truck from CFS Alert	64	Margo Burgess (mburgess@nrcan.gc.ca)
358	Alert 4	Continuous	Canada	65.6748	-62.4167	15.24		Tundra		180.0	22.8	2.3			truck from CFS Alert	59	Margo Burgess (mburgess@nrcan.gc.ca)
359	Arctic Bay	Continuous	Canada	73.0333	-85.1667	15.00		Tundra			28.6	203.8				38	Sharon Smith (ssmith@nrcan.gc.ca)
360	Clyde River	Continuous	Canada	70.4681	-68.5944	15.00		Tundra			0.3	194.2				38	Sharon Smith (ssmith@nrcan.gc.ca)
361	Igloolik	Continuous	Canada	69.3833	-81.8000	15.00		Tundra			0.0	-1.0				35	Sharon Smith (ssmith@nrcan.gc.ca)
362	Pond Inlet	Continuous	Canada	72.7000	-77.9611	15.00		Tundra			0.2	27.3				38	Sharon Smith (ssmith@nrcan.gc.ca)
363	Resolute Bay	Continuous	Canada	74.6833	-94.8333	15.00		Polar Desert			0.0	-1.0				38	Sharon Smith (ssmith@nrcan.gc.ca)
364	Illisarvik	Continuous	Canada	69.4800	-134.5900	50.00		Tundra			0.0	-1.0			Summer: helicopter, winter: snow machine. No road access.	61	Chris R. Burn (crburn@ccs.carleton.ca)
365	Paulatuk	Continuous	Canada	69.3503	-124.0689	28.50		Tundra	3.0	0.0	2.1	224.1			walking from Paulatuk. No road access.	66	Chris R. Burn (crburn@ccs.carleton.ca)
366	MP825.2	Sporadic	Canada	60.3717	-133.1106	4.00		Coniferous Forest			3.9	34.0				35	Antoni Lewkowicz (alewkowi@uOttawa.ca)
367	Old Crow*	Continuous	Canada	67.9260	-139.6403	16.50		Other			0.7	41.9				38	Chris R. Burn (crburn@ccs.carleton.ca)
368	Garry*	Discontinuous	Canada	69.5000	-135.4667	12.00		Tundra			0.0	-1.0				33	Chris R. Burn (crburn@ccs.carleton.ca)
369	Alert 5	Continuous	Canada	82.5000	-62.4167	15.24		Polar Desert		0.0	1.8	170.9			truck from CFS Alert	59	Margo Burgess (mburgess@nrcan.gc.ca)
370	QTB01 (CN16)	Discontinuous	China	35.7156	94.0825	30.00		Other								42	Lin Zhao (linzhao@lzb.ac.cn)
371	QTB02 (CN17)	Discontinuous	China	35.6256	94.0595	30.00		Other								42	Lin Zhao (linzhao@lzb.ac.cn)
372	QTB03 (CN18)	Discontinuous	China	35.5232	93.7846	20.00		Grassland								42	Lin Zhao (linzhao@lzb.ac.cn)
373	QTB04 (CN19)	Discontinuous	China	35.4308	93.6003	130.00		Grassland								42	Lin Zhao (linzhao@lzb.ac.cn)
374	QTB05 (CN20)	Discontinuous	China	35.3644	93.4466	30.00		Grassland								42	Lin Zhao (linzhao@lzb.ac.cn)
375	QTB06 (CN22)	Discontinuous	China	35.2901	93.2678	30.00		Grassland								42	Lin Zhao (linzhao@lzb.ac.cn)
376	QTB07 (CN23)	Discontinuous	China	35.1936	93.0740	39.60		Grassland								42	Lin Zhao (linzhao@lzb.ac.cn)
377	QTB09 (CN25)	Discontinuous	China	35.1333	93.0333	20.00		Grassland								42	Lin Zhao (linzhao@lzb.ac.cn)
378	QTB11 (CN27)	Discontinuous	China	34.3872	92.6563	20.00		Grassland								40	Lin Zhao (linzhao@lzb.ac.cn)
379	QTB15 (CN31)	Discontinuous	China	33.0975	91.8980	60.00		Grassland								42	Lin Zhao (linzhao@lzb.ac.cn)
380	QTB16 (CN32)	Discontinuous	China	33.0720	91.9388	34.50		Grassland								42	Lin Zhao (linzhao@lzb.ac.cn)
381	QTB18 (CN34)	Sporadic	China	31.8186	91.7369	60.00		Grassland								42	Lin Zhao (linzhao@lzb.ac.cn)
382	XDTGT	Discontinuous	China	35.7190	94.1252	30.00		Other								40	Lin Zhao (linzhao@lzb.ac.cn)
383	Chumar River	Discontinuous	China	35.1774	93.9504	14.50		Other								40	Huijun Jin (hjjin@lzb.ac.cn)
384	Quma River	Discontinuous	China	34.9038	94.7903	15.00		Other								40	Huijun Jin (hjjin@lzb.ac.cn)
385	TP-1D (CM2)	Discontinuous	China	35.3969	93.5336	30.00		Grassland								38	Jing-Wu Liu (qbwu@lzb.ac.cn)
386	TP-2D(Kunlunshan)	Discontinuous	China	35.6200	94.0500	18.00		Other								35	Jing-Wu Liu (qbwu@lzb.ac.cn)
387	TP-3D(Bu Dongquan)	Discontinuous	China	35.5500	93.9600	18.00		Other								38	Jing-Wu Liu (qbwu@lzb.ac.cn)
388	TP-4D(Chumaerhe high Plain)	Discontinuous	China	35.3600	93.4500	40.00		Grassland								38	Jing-Wu Liu (qbwu@lzb.ac.cn)
389	TP-5D (Kekexili Mt.)	Discontinuous	China	35.1400	93.0400	39.40		Grassland								38	Jing-Wu Liu (qbwu@lzb.ac.cn)
390	TP-6D (Kaixinling)	Discontinuous	China	34.0100	92.3400	18.00		Grassland								38	Jing-Wu Liu (qbwu@lzb.ac.cn)
391	TP-7D (Kaixingling)	Discontinuous	China	33.9600	92.3400	40.00		Grassland								35	Jing-Wu Liu (qbwu@lzb.ac.cn)
392	TP-8D(Buquhe)	Discontinuous	China	33.8500	92.3500	26.00		Grassland								38	Jing-Wu Liu (qbwu@lzb.ac.cn)
393	TP-9D (Tanggulashan)	Discontinuous	China	33.0100	91.6600	19.00		Other								38	Jing-Wu Liu (qbwu@lzb.ac.cn)
394	TP-4S(TGI)	Discontinuous	China	32.7083	91.8711	10.00		Other								38	Wu- Zhang (qbwu@lzb.ac.cn)
395	TP-5S(TM1)	Discontinuous	China	32.4925	91.8214	10.70		Grassland								38	Wu- Zhang (qbwu@lzb.ac.cn)
396	TP-6S(AD1)	Sporadic	China	32.3833	91.7075	10.70		Grassland								38	Wu- Zhang (qbwu@lzb.ac.cn)
397	TP-3S(FH1)	Discontinuous	China	34.6900	92.8917	6.00		Other								38	Wu- Zhang (qbwu@lzb.ac.cn)
398	TP-2S(WD2)	Discontinuous	China	35.1267	93.0367	8.00		Grassland								38	Wu- Zhang (qbwu@lzb.ac.cn)
400	Vorkuta 106	Continuous	Russia	67.9619	61.5205	8.00		Tundra			3.4	357.3				40	Naum G. Oberman (oberman@mireko.ru)
401	Vorkuta 35	Continuous	Russia	67.9622	61.4962	15.00		Tundra			1.3	8.7				40	Naum G. Oberman (oberman@mireko.ru)
402	Vorkuta 37	Continuous	Russia	67.9573	61.5050	15.00		Tundra			2.3	75.9				40	Naum G. Oberman (oberman@mireko.ru)
403	Vorkuta 100	Continuous	Russia	67.9547	61.5008	16.00		Tundra			4.6	242.0				42	Naum G. Oberman (oberman@mireko.ru)
404	Vorkuta KT-18	Continuous	Russia	68.2384	62.4097	15.00		Tundra			0.4	321.8				35	Naum G. Oberman (oberman@mireko.ru)
405	Vorkuta KT-17	Continuous	Russia	68.2439	62.4289	15.00		Tundra			0.9	22.4				35	Naum G. Oberman (oberman@mireko.ru)
406	Vorkuta KT-16a	Continuous	Russia	68.2460	62.4340	15.00		Tundra			0.9	18.6				35	Naum G. Oberman (oberman@mireko.ru)
407	Vorkuta KT-14	Continuous	Russia	68.2546	62.4609	9.00		Tundra			1.7	354.4				35	Naum G. Oberman (oberman@mireko.ru)
408	Vorkuta KT-8	Continuous	Russia	68.2603	62.4792	15.00		Tundra			3.5	167.4				35	Naum G. Oberman (oberman@mireko.ru)
409	Vorkuta KT-5	Continuous	Russia	68.2643	62.4917	15.00		Tundra			0.6	61.2				35	Naum G. Oberman (oberman@mireko.ru)
410	Vorkuta KT-22	Continuous	Russia	68.2705	62.4994	10.00		Tundra			1.1	355.5				35	Naum G. Oberman (oberman@mireko.ru)
411	Vorkuta KT-21	Continuous	Russia	68.2739	62.5150	22.00		Tundra			1.7	358.4				40	Naum G. Oberman (oberman@mireko.ru)
412	Vorkuta KT-4	Continuous	Russia	68.2781	62.5306	12.00		Tundra			2.8	284.6				35	Naum G. Oberman (oberman@mireko.ru)
